Customer_ID,Age,Gender,Location,Education_Level,Income_Level,Avg_Order_Value,Total_Purchases,Total_Spending,Purchase_Freq,Last_Purchase_Date,Product_Category,Web_Visits_Mo,Time_On_Site,Cart_Abandonment,Discount_Usage,Loyalty_Member,Email_Click_Rate,CSAT_Score,Churn_Risk,CLV
CUST-1506,71,Male,Chicago,Master's,81830,102.36,40,4094.4,3.33,2026-02-27,Electronics,19,14.2,0.23,0.18,0,0.27,7,Low,6141.6
CUST-1507,60,Non-binary,Chicago,PhD,72392,79.26,3,237.78,0.25,2025-07-09,Luxury,3,3.2,0.45,0.8,1,0.03,8,High,356.67
CUST-1508,54,Male,San Francisco,High School,81090,99.13,23,2279.99,1.92,2025-03-25,Luxury,29,22.5,0.23,0.14,1,0.13,5,High,3419.98
CUST-1509,50,Male,Boston,Master's,83321,96.61,7,676.27,0.58,2025-07-17,Electronics,27,35.8,0.29,0.62,0,0.25,10,High,1014.4
CUST-1510,25,Male,Portland,Master's,39687,39.89,23,917.47,1.92,2025-10-11,Electronics,1,0.5,0.41,0.18,0,0.18,10,Medium,1376.2
CUST-1511,70,Male,Atlanta,Bachelor's,61879,76.86,7,538.02,0.58,2026-02-21,Home & Kitchen,4,4.3,0.3,0.06,1,0.09,6,Medium,807.03
CUST-1512,61,Non-binary,Miami,PhD,35847,55.13,46,2535.98,3.83,2025-08-24,Luxury,28,23.5,0.11,0.7,1,0.13,8,High,3803.97
CUST-1513,61,Female,Portland,High School,70420,83.99,34,2855.66,2.83,2025-03-17,Beauty,18,14.8,0.17,0.69,1,0.21,1,High,4283.49
CUST-1514,22,Male,Chicago,Bachelor's,26654,38.94,42,1635.48,3.5,2025-09-18,Books,26,29.8,0.31,0.32,1,0.29,6,Medium,2453.22
CUST-1515,56,Female,Atlanta,Bachelor's,45849,53.07,19,1008.33,1.58,2025-10-14,Apparel,8,10.8,0.71,0.56,1,0.27,6,Medium,1512.5
CUST-1516,21,Undisclosed,Austin,Bachelor's,30499,52.46,9,472.14,0.75,2025-05-30,Books,19,21.1,0.28,0.45,0,0.1,5,High,708.21
CUST-1517,23,Female,Seattle,Master's,34328,73.02,48,3504.96,4.0,2025-05-15,Home & Kitchen,23,31.1,0.13,0.68,1,0.3,4,High,5257.44
CUST-1518,62,Female,New York,Bachelor's,48280,81.07,18,1459.26,1.5,2026-01-08,Luxury,23,17.6,0.26,0.25,1,0.0,1,High,2188.89
CUST-1519,49,Non-binary,San Francisco,Bachelor's,90487,117.02,41,4797.82,3.42,2025-09-08,Electronics,28,28.5,0.25,0.42,1,0.01,10,Medium,7196.73
CUST-1520,69,Undisclosed,San Francisco,Bachelor's,45207,71.96,48,3454.08,4.0,2025-11-12,Luxury,25,23.8,0.22,0.39,0,0.25,8,Medium,5181.12
CUST-1521,47,Female,New York,Master's,60121,78.79,45,3545.55,3.75,2025-08-11,Beauty,6,3.1,0.54,0.28,0,0.06,6,High,5318.33
CUST-1522,64,Male,Seattle,High School,72726,74.68,42,3136.56,3.5,2025-10-17,Home & Kitchen,1,1.1,0.49,0.71,0,0.02,3,High,4704.84
CUST-1523,52,Male,Miami,Bachelor's,57242,73.55,25,1838.75,2.08,2026-02-26,Electronics,8,9.3,0.55,0.13,0,0.07,3,High,2758.12
CUST-1524,72,Female,Seattle,PhD,29479,39.79,14,557.06,1.17,2025-09-28,Books,1,1.1,0.67,0.12,1,0.13,6,Medium,835.59
CUST-1525,57,Male,Atlanta,Master's,83548,105.09,44,4623.96,3.67,2025-09-11,Beauty,19,23.5,0.09,0.46,0,0.22,7,Medium,6935.94
CUST-1526,69,Female,Seattle,Bachelor's,52530,84.86,25,2121.5,2.08,2025-03-09,Books,11,11.8,0.31,0.53,0,0.19,8,High,3182.25
CUST-1527,33,Male,Atlanta,Master's,79897,119.63,19,2272.97,1.58,2026-01-14,Apparel,21,11.9,0.1,0.16,1,0.07,5,Medium,3409.46
CUST-1528,30,Male,Seattle,Master's,39717,60.36,39,2354.04,3.25,2025-11-28,Home & Kitchen,24,14.8,0.07,0.31,0,0.15,10,Medium,3531.06
CUST-1529,67,Male,Miami,Master's,43131,46.46,15,696.9,1.25,2026-01-13,Beauty,25,27.4,0.39,0.76,0,0.28,6,Medium,1045.35
CUST-1530,59,Male,Miami,Bachelor's,82248,102.87,16,1645.92,1.33,2025-07-05,Beauty,15,11.6,0.38,0.2,0,0.24,1,High,2468.88
CUST-1531,47,Non-binary,Chicago,Bachelor's,71810,92.71,27,2503.17,2.25,2025-03-20,Books,23,13.3,0.07,0.53,1,0.1,6,High,3754.76
CUST-1532,36,Female,New York,Bachelor's,56228,83.02,40,3320.8,3.33,2025-08-01,Electronics,25,23.2,0.21,0.59,0,0.29,9,High,4981.2
CUST-1533,34,Female,Miami,Bachelor's,72100,91.91,10,919.1,0.83,2025-03-27,Apparel,11,11.6,0.12,0.36,1,0.21,10,High,1378.65
CUST-1534,73,Female,Atlanta,Bachelor's,45919,66.58,4,266.32,0.33,2025-04-12,Books,19,15.7,0.22,0.75,0,0.02,4,High,399.48
CUST-1535,36,Male,Miami,High School,67205,80.88,19,1536.72,1.58,2025-10-14,Beauty,29,35.4,0.34,0.59,1,0.01,10,Medium,2305.08
CUST-1536,45,Female,Chicago,Bachelor's,67571,84.45,28,2364.6,2.33,2025-08-09,Home & Kitchen,21,24.0,0.38,0.37,0,0.05,1,High,3546.9
CUST-1537,75,Female,San Francisco,Bachelor's,57524,82.66,21,1735.86,1.75,2025-12-19,Beauty,10,8.3,0.27,0.46,0,0.22,9,Low,2603.79
CUST-1538,72,Female,Atlanta,Bachelor's,48294,48.21,47,2265.87,3.92,2026-02-26,Luxury,24,30.1,0.17,0.55,0,0.06,4,Medium,3398.8
CUST-1539,43,Male,Chicago,Master's,66404,83.23,14,1165.22,1.17,2025-12-16,Home & Kitchen,12,13.8,0.26,0.47,0,0.15,2,High,1747.83
CUST-1540,54,Female,Boston,Bachelor's,63900,90.78,33,2995.74,2.75,2025-04-07,Home & Kitchen,1,1.1,0.35,0.7,0,0.03,1,High,4493.61
CUST-1541,43,Female,Boston,High School,55683,92.09,48,4420.32,4.0,2025-12-15,Beauty,24,25.3,0.37,0.29,0,0.28,3,High,6630.48
CUST-1542,70,Undisclosed,Austin,Master's,44323,60.34,10,603.4,0.83,2025-05-02,Electronics,7,3.6,0.8,0.24,0,0.1,7,High,905.1
CUST-1543,40,Female,Seattle,High School,65249,97.1,19,1844.9,1.58,2025-06-19,Home & Kitchen,17,20.3,0.25,0.17,0,0.27,10,High,2767.35
CUST-1544,26,Female,New York,Master's,55733,92.63,30,2778.9,2.5,2025-11-20,Luxury,29,25.4,0.16,0.03,0,0.28,2,High,4168.35
CUST-1545,29,Female,Denver,Master's,44306,60.45,22,1329.9,1.83,2025-11-16,Books,29,41.8,0.15,0.03,0,0.0,9,Medium,1994.85
CUST-1546,70,Female,Portland,Bachelor's,65870,80.29,3,240.87,0.25,2025-04-03,Electronics,26,34.3,0.06,0.7,1,0.14,2,High,361.3
CUST-1547,18,Male,Chicago,Master's,38041,56.22,37,2080.14,3.08,2026-01-22,Electronics,28,30.5,0.34,0.54,1,0.01,5,Medium,3120.21
CUST-1548,75,Female,San Francisco,Bachelor's,57663,76.84,41,3150.44,3.42,2025-04-22,Electronics,10,7.5,0.21,0.53,0,0.27,8,High,4725.66
CUST-1549,75,Female,Portland,Bachelor's,94955,125.86,18,2265.48,1.5,2025-05-31,Home & Kitchen,28,19.7,0.16,0.49,0,0.16,10,High,3398.22
CUST-1550,18,Female,San Francisco,High School,40571,52.83,11,581.13,0.92,2025-12-04,Electronics,6,5.0,0.48,0.68,1,0.02,8,Low,871.7
CUST-1551,64,Male,Portland,Bachelor's,45931,81.31,48,3902.88,4.0,2025-08-03,Beauty,17,16.6,0.34,0.38,0,0.03,3,High,5854.32
CUST-1552,51,Male,Chicago,PhD,65180,77.17,2,154.34,0.17,2025-12-15,Electronics,18,14.3,0.09,0.7,1,0.12,2,High,231.51
CUST-1553,49,Female,Denver,Bachelor's,107074,114.43,12,1373.16,1.0,2025-12-15,Luxury,5,5.1,0.79,0.29,0,0.28,9,Low,2059.74
CUST-1554,71,Male,Portland,Bachelor's,62578,87.82,6,526.92,0.5,2026-02-02,Apparel,18,12.0,0.36,0.74,1,0.21,3,High,790.38
CUST-1555,65,Female,Chicago,Bachelor's,65736,98.04,43,4215.72,3.58,2025-06-30,Luxury,26,38.4,0.38,0.56,0,0.26,8,High,6323.58
CUST-1556,42,Male,Miami,Bachelor's,31599,53.39,40,2135.6,3.33,2025-12-26,Home & Kitchen,17,10.3,0.19,0.21,1,0.11,2,High,3203.4
CUST-1557,57,Male,Denver,High School,54366,78.72,44,3463.68,3.67,2025-06-09,Electronics,22,31.5,0.13,0.45,0,0.01,3,High,5195.52
CUST-1558,62,Non-binary,Atlanta,Bachelor's,76111,115.65,29,3353.85,2.42,2025-08-09,Electronics,16,22.6,0.18,0.43,1,0.29,1,High,5030.77
CUST-1559,70,Female,San Francisco,Master's,113585,146.03,30,4380.9,2.5,2026-01-03,Beauty,8,8.2,0.37,0.11,0,0.01,6,Medium,6571.35
CUST-1560,18,Male,Boston,Bachelor's,29019,49.33,2,98.66,0.17,2025-08-13,Books,24,29.4,0.11,0.47,0,0.28,7,High,147.99
CUST-1561,33,Male,Seattle,Bachelor's,31747,47.44,9,426.96,0.75,2025-07-20,Electronics,13,12.2,0.26,0.25,1,0.11,4,High,640.44
CUST-1562,56,Male,Boston,High School,36895,67.85,47,3188.95,3.92,2025-10-11,Luxury,29,32.8,0.22,0.04,0,0.0,1,High,4783.42
CUST-1563,22,Female,Denver,Bachelor's,29821,58.11,2,116.22,0.17,2025-12-08,Home & Kitchen,24,20.2,0.35,0.76,1,0.21,3,High,174.33
CUST-1564,39,Male,Atlanta,Master's,88544,112.73,29,3269.17,2.42,2025-10-10,Apparel,16,12.8,0.06,0.51,0,0.29,9,Medium,4903.76
CUST-1565,46,Female,San Francisco,High School,77747,94.48,33,3117.84,2.75,2025-03-15,Electronics,11,11.9,0.28,0.7,1,0.29,5,High,4676.76
CUST-1566,72,Non-binary,Atlanta,High School,74205,93.44,10,934.4,0.83,2026-01-28,Apparel,6,6.0,0.71,0.54,0,0.05,6,Medium,1401.6
CUST-1567,20,Male,Portland,Bachelor's,36545,55.07,34,1872.38,2.83,2025-10-01,Electronics,27,29.1,0.32,0.29,1,0.05,4,Medium,2808.57
CUST-1568,29,Female,San Francisco,Master's,50595,67.49,44,2969.56,3.67,2025-09-25,Home & Kitchen,3,2.4,0.81,0.41,1,0.17,1,High,4454.34
CUST-1569,43,Undisclosed,Portland,Bachelor's,65381,79.37,8,634.96,0.67,2025-10-12,Books,1,0.9,0.68,0.54,0,0.19,5,Medium,952.44
CUST-1570,33,Male,Chicago,Bachelor's,54592,77.24,37,2857.88,3.08,2025-06-24,Luxury,18,10.5,0.37,0.77,1,0.22,5,High,4286.82
CUST-1571,68,Female,Denver,Master's,59570,73.11,33,2412.63,2.75,2025-05-03,Home & Kitchen,5,2.8,0.37,0.2,1,0.05,5,High,3618.94
CUST-1572,54,Female,Chicago,Bachelor's,44874,66.65,47,3132.55,3.92,2025-11-10,Apparel,13,9.8,0.23,0.7,0,0.29,6,Medium,4698.83
CUST-1573,39,Non-binary,Austin,Master's,58120,57.12,6,342.72,0.5,2025-10-09,Electronics,10,5.7,0.05,0.74,1,0.19,2,High,514.08
CUST-1574,74,Female,Atlanta,Master's,64445,78.45,44,3451.8,3.67,2025-08-05,Apparel,5,3.0,0.11,0.54,0,0.25,1,High,5177.7
CUST-1575,46,Female,Portland,Bachelor's,57570,88.55,40,3542.0,3.33,2025-07-21,Luxury,26,34.1,0.13,0.75,1,0.16,2,High,5313.0
CUST-1576,31,Female,Miami,Bachelor's,61778,72.77,45,3274.65,3.75,2026-01-18,Home & Kitchen,14,7.5,0.09,0.32,0,0.12,10,Low,4911.98
CUST-1577,45,Female,Chicago,High School,73100,99.02,19,1881.38,1.58,2025-06-11,Apparel,17,19.7,0.14,0.76,0,0.29,6,High,2822.07
CUST-1578,22,Female,Austin,Bachelor's,36193,48.02,32,1536.64,2.67,2025-07-01,Apparel,1,0.8,0.24,0.56,0,0.17,5,High,2304.96
CUST-1579,64,Female,New York,PhD,91223,118.98,27,3212.46,2.25,2026-02-27,Luxury,25,34.3,0.06,0.03,0,0.26,5,Medium,4818.69
CUST-1580,66,Female,Boston,Bachelor's,80228,97.26,1,97.26,0.08,2025-10-28,Electronics,2,2.0,0.83,0.73,1,0.29,6,Medium,145.89
CUST-1581,47,Male,San Francisco,Bachelor's,39800,56.43,43,2426.49,3.58,2025-06-07,Apparel,7,5.6,0.11,0.39,1,0.2,10,High,3639.73
CUST-1582,63,Male,Austin,Master's,57791,78.33,33,2584.89,2.75,2025-12-08,Luxury,10,10.2,0.31,0.37,0,0.16,7,Low,3877.34
CUST-1583,69,Male,Denver,Bachelor's,59514,66.08,40,2643.2,3.33,2026-02-14,Electronics,20,17.6,0.1,0.45,0,0.0,9,Low,3964.8
CUST-1584,22,Male,Chicago,High School,26714,56.43,32,1805.76,2.67,2025-04-02,Books,7,7.5,0.83,0.12,1,0.01,7,High,2708.64
CUST-1585,29,Male,Denver,Bachelor's,71847,104.88,5,524.4,0.42,2026-01-02,Electronics,24,14.7,0.36,0.38,0,0.06,2,High,786.6
CUST-1586,33,Non-binary,Boston,Bachelor's,33113,49.51,17,841.67,1.42,2025-09-06,Books,16,24.0,0.28,0.66,0,0.06,6,Medium,1262.5
CUST-1587,43,Male,Miami,Master's,98871,124.11,8,992.88,0.67,2025-12-29,Home & Kitchen,5,4.6,0.64,0.01,0,0.08,9,Low,1489.32
CUST-1588,43,Female,Atlanta,High School,88904,116.69,42,4900.98,3.5,2026-01-12,Luxury,29,24.6,0.05,0.22,0,0.09,7,Low,7351.47
CUST-1589,65,Male,Atlanta,Bachelor's,74564,93.65,34,3184.1,2.83,2025-04-29,Electronics,28,33.9,0.39,0.0,0,0.11,2,High,4776.15
CUST-1590,38,Female,Denver,Bachelor's,63757,72.67,9,654.03,0.75,2025-06-29,Books,12,10.4,0.36,0.33,1,0.13,3,High,981.04
CUST-1591,56,Non-binary,Portland,Bachelor's,89576,125.52,23,2886.96,1.92,2025-05-17,Books,17,22.7,0.36,0.58,0,0.03,8,High,4330.44
CUST-1592,53,Female,Miami,Bachelor's,78788,94.86,35,3320.1,2.92,2025-05-20,Home & Kitchen,16,15.3,0.28,0.64,1,0.01,9,High,4980.15
CUST-1593,50,Female,Atlanta,Bachelor's,87132,101.04,7,707.28,0.58,2025-04-04,Beauty,20,24.4,0.17,0.76,0,0.2,4,High,1060.92
CUST-1594,47,Male,Miami,Bachelor's,63818,100.21,15,1503.15,1.25,2026-02-15,Luxury,26,15.8,0.36,0.49,0,0.16,9,Low,2254.73
CUST-1595,54,Female,Austin,PhD,100786,126.89,20,2537.8,1.67,2025-03-29,Beauty,16,21.5,0.15,0.2,1,0.13,2,High,3806.7
CUST-1596,40,Male,Miami,Bachelor's,88337,110.91,25,2772.75,2.08,2025-06-20,Electronics,19,23.5,0.25,0.74,0,0.19,5,High,4159.12
CUST-1597,75,Non-binary,Seattle,High School,75190,85.48,3,256.44,0.25,2025-11-30,Luxury,26,18.5,0.08,0.62,0,0.25,2,High,384.66
CUST-1598,27,Male,Boston,Bachelor's,90119,118.15,46,5434.9,3.83,2025-05-27,Home & Kitchen,15,9.7,0.37,0.46,1,0.13,1,High,8152.35
CUST-1599,71,Female,Atlanta,Master's,56616,105.58,24,2533.92,2.0,2025-08-08,Electronics,12,9.8,0.1,0.56,0,0.19,5,High,3800.88
CUST-1600,22,Female,Miami,Master's,24162,52.97,34,1800.98,2.83,2025-11-28,Luxury,21,31.0,0.13,0.74,1,0.29,2,High,2701.47
CUST-1601,53,Male,Denver,High School,71431,96.39,46,4433.94,3.83,2025-07-20,Luxury,10,7.6,0.25,0.57,0,0.25,7,High,6650.91
CUST-1602,51,Male,New York,PhD,63858,91.07,22,2003.54,1.83,2025-05-05,Beauty,29,27.7,0.32,0.29,1,0.13,8,High,3005.31
CUST-1603,69,Male,Seattle,Bachelor's,61045,77.76,11,855.36,0.92,2025-04-18,Electronics,26,13.8,0.27,0.57,0,0.19,2,High,1283.04
CUST-1604,48,Male,Seattle,High School,89326,105.95,48,5085.6,4.0,2025-08-15,Home & Kitchen,29,26.0,0.13,0.03,0,0.05,7,High,7628.4
CUST-1605,27,Female,Portland,High School,68342,84.84,8,678.72,0.67,2025-06-04,Home & Kitchen,22,23.6,0.05,0.31,1,0.17,4,High,1018.08
CUST-1606,75,Male,Miami,High School,70271,84.52,39,3296.28,3.25,2025-07-11,Electronics,2,2.9,0.71,0.33,1,0.29,1,High,4944.42
CUST-1607,36,Male,Portland,Master's,58458,74.93,43,3221.99,3.58,2026-01-15,Electronics,7,7.1,0.89,0.13,0,0.16,3,High,4832.98
CUST-1608,75,Male,Portland,High School,82622,99.05,35,3466.75,2.92,2025-12-28,Books,13,17.1,0.33,0.02,0,0.28,1,High,5200.12
CUST-1609,49,Female,New York,High School,79037,96.59,49,4732.91,4.08,2025-07-15,Apparel,3,3.1,0.47,0.11,0,0.12,5,High,7099.36
CUST-1610,18,Male,Austin,Master's,34368,51.64,46,2375.44,3.83,2025-06-26,Beauty,15,8.1,0.37,0.52,1,0.3,8,High,3563.16
CUST-1611,73,Male,Miami,Bachelor's,55054,77.48,38,2944.24,3.17,2025-06-29,Electronics,1,0.8,0.43,0.64,1,0.17,1,High,4416.36
CUST-1612,22,Male,Chicago,High School,36520,57.31,8,458.48,0.67,2025-12-17,Electronics,26,28.0,0.23,0.79,1,0.01,9,Low,687.72
CUST-1613,62,Male,Atlanta,High School,101775,123.45,37,4567.65,3.08,2025-09-26,Apparel,3,4.4,0.48,0.28,0,0.18,3,High,6851.48
CUST-1614,21,Female,Portland,High School,34210,69.43,27,1874.61,2.25,2025-07-22,Apparel,25,34.0,0.21,0.48,1,0.08,5,High,2811.92
CUST-1615,33,Male,Boston,Bachelor's,48814,69.58,28,1948.24,2.33,2025-08-24,Luxury,10,7.3,0.32,0.75,0,0.01,9,High,2922.36
CUST-1616,41,Male,San Francisco,Bachelor's,48955,91.06,40,3642.4,3.33,2026-01-09,Home & Kitchen,27,19.4,0.23,0.13,0,0.25,5,Medium,5463.6
CUST-1617,33,Female,Boston,High School,57492,81.02,34,2754.68,2.83,2025-12-04,Beauty,27,18.9,0.16,0.57,0,0.08,9,Low,4132.02
CUST-1618,72,Female,New York,High School,53712,69.24,32,2215.68,2.67,2025-04-23,Luxury,15,21.3,0.14,0.6,1,0.24,10,High,3323.52
CUST-1619,19,Male,New York,Master's,29644,63.14,15,947.1,1.25,2025-03-28,Electronics,22,29.8,0.06,0.07,1,0.09,8,High,1420.65
CUST-1620,66,Female,Denver,Bachelor's,77648,96.85,44,4261.4,3.67,2025-12-26,Apparel,27,34.4,0.25,0.69,0,0.06,7,Low,6392.1
CUST-1621,45,Non-binary,Austin,Bachelor's,70799,66.86,17,1136.62,1.42,2025-10-03,Books,6,5.4,0.28,0.65,1,0.29,1,High,1704.93
CUST-1622,49,Male,Atlanta,Bachelor's,69045,89.0,33,2937.0,2.75,2026-02-10,Home & Kitchen,20,20.1,0.1,0.03,1,0.11,4,Medium,4405.5
CUST-1623,44,Female,Portland,Bachelor's,60175,77.68,47,3650.96,3.92,2026-01-28,Luxury,15,14.5,0.28,0.07,0,0.18,9,Low,5476.44
CUST-1624,37,Female,Boston,Bachelor's,63523,99.59,46,4581.14,3.83,2025-04-08,Books,24,18.1,0.29,0.04,0,0.18,10,High,6871.71
CUST-1625,41,Female,San Francisco,Bachelor's,80931,91.96,16,1471.36,1.33,2025-05-25,Home & Kitchen,21,21.1,0.31,0.27,1,0.17,8,High,2207.04
CUST-1626,29,Male,New York,Bachelor's,24760,41.43,29,1201.47,2.42,2026-01-15,Books,7,3.7,0.5,0.41,1,0.27,4,Medium,1802.2
CUST-1627,67,Male,New York,PhD,64772,97.45,9,877.05,0.75,2025-12-19,Apparel,25,15.8,0.36,0.43,0,0.2,1,High,1315.57
CUST-1628,52,Female,Austin,High School,70759,94.7,33,3125.1,2.75,2025-03-13,Luxury,29,40.2,0.38,0.21,0,0.12,10,High,4687.65
CUST-1629,50,Undisclosed,San Francisco,Master's,80671,98.96,49,4849.04,4.08,2025-04-23,Luxury,29,36.3,0.33,0.73,0,0.26,4,High,7273.56
CUST-1630,50,Female,San Francisco,High School,44799,57.23,29,1659.67,2.42,2025-03-24,Home & Kitchen,21,19.4,0.27,0.29,0,0.05,3,High,2489.5
CUST-1631,68,Male,Austin,Master's,43741,67.26,13,874.38,1.08,2025-10-20,Books,27,27.5,0.16,0.04,1,0.16,6,Medium,1311.57
CUST-1632,60,Female,New York,Bachelor's,76679,96.39,21,2024.19,1.75,2026-01-06,Apparel,5,4.3,0.89,0.24,0,0.29,5,Medium,3036.28
CUST-1633,54,Female,Atlanta,Master's,26910,39.23,21,823.83,1.75,2025-12-31,Electronics,4,5.0,0.32,0.42,1,0.19,5,Medium,1235.75
CUST-1634,29,Male,Miami,High School,91643,104.48,5,522.4,0.42,2025-03-22,Luxury,22,28.3,0.12,0.33,0,0.25,2,High,783.6
CUST-1635,20,Male,Miami,Bachelor's,31132,42.99,10,429.9,0.83,2026-02-22,Electronics,18,22.7,0.2,0.22,0,0.2,3,High,644.85
CUST-1636,18,Female,Austin,Bachelor's,37793,47.87,6,287.22,0.5,2025-06-03,Apparel,3,3.7,0.15,0.11,0,0.25,6,High,430.83
CUST-1637,50,Male,San Francisco,Master's,43258,72.6,13,943.8,1.08,2025-06-29,Luxury,17,12.0,0.39,0.66,1,0.28,2,High,1415.7
CUST-1638,57,Female,Portland,Bachelor's,56272,84.27,1,84.27,0.08,2025-09-07,Luxury,18,15.1,0.26,0.8,0,0.08,4,Medium,126.4
CUST-1639,27,Male,Austin,Bachelor's,16842,46.2,20,924.0,1.67,2025-11-06,Books,18,17.5,0.24,0.26,1,0.05,2,High,1386.0
CUST-1640,60,Male,Atlanta,Bachelor's,49086,69.13,47,3249.11,3.92,2025-04-19,Electronics,24,19.9,0.28,0.31,0,0.15,9,High,4873.66
CUST-1641,61,Male,Austin,Bachelor's,61323,78.9,46,3629.4,3.83,2025-06-04,Books,24,30.1,0.22,0.49,0,0.21,3,High,5444.1
CUST-1642,46,Female,Seattle,Bachelor's,25745,43.5,8,348.0,0.67,2025-08-21,Beauty,2,1.7,0.13,0.57,0,0.07,10,High,522.0
CUST-1643,30,Non-binary,Boston,High School,57107,87.32,10,873.2,0.83,2025-10-03,Electronics,13,8.3,0.26,0.31,0,0.0,10,Medium,1309.8
CUST-1644,29,Male,San Francisco,PhD,25253,27.05,9,243.45,0.75,2025-10-22,Electronics,22,19.8,0.3,0.72,1,0.1,6,Medium,365.17
CUST-1645,48,Female,Denver,Master's,59850,74.71,49,3660.79,4.08,2025-11-20,Beauty,15,22.2,0.2,0.45,0,0.29,1,High,5491.18
CUST-1646,63,Female,Denver,PhD,87942,99.07,41,4061.87,3.42,2025-04-26,Apparel,5,3.6,0.71,0.36,1,0.21,10,High,6092.8
CUST-1647,19,Female,San Francisco,Bachelor's,29825,63.42,3,190.26,0.25,2025-06-05,Apparel,3,3.3,0.28,0.52,0,0.12,3,High,285.39
CUST-1648,68,Male,Atlanta,Master's,98164,113.39,11,1247.29,0.92,2025-05-14,Luxury,5,4.7,0.28,0.76,0,0.06,8,High,1870.94
CUST-1649,67,Female,Seattle,Master's,80725,84.37,12,1012.44,1.0,2025-08-04,Home & Kitchen,5,2.9,0.23,0.64,0,0.11,5,High,1518.66
CUST-1650,52,Female,Seattle,Bachelor's,91962,114.2,10,1142.0,0.83,2025-03-06,Books,5,4.9,0.4,0.03,0,0.05,8,High,1713.0
CUST-1651,40,Male,New York,Bachelor's,49701,66.0,25,1650.0,2.08,2025-03-29,Home & Kitchen,3,3.6,0.78,0.27,1,0.03,2,High,2475.0
CUST-1652,34,Male,Boston,Bachelor's,49217,63.65,49,3118.85,4.08,2025-12-25,Luxury,3,3.0,0.76,0.38,1,0.27,7,Low,4678.27
CUST-1653,43,Female,Miami,Master's,71912,85.31,49,4180.19,4.08,2026-02-20,Home & Kitchen,20,27.4,0.18,0.25,0,0.3,9,Low,6270.28
CUST-1654,25,Non-binary,Chicago,Bachelor's,22111,35.12,25,878.0,2.08,2026-01-12,Electronics,23,18.1,0.26,0.56,0,0.05,7,Low,1317.0
CUST-1655,46,Male,Atlanta,High School,74422,101.51,11,1116.61,0.92,2025-11-11,Electronics,28,16.4,0.3,0.66,1,0.02,3,High,1674.92
CUST-1656,43,Female,Chicago,Bachelor's,58521,80.76,36,2907.36,3.0,2025-04-15,Beauty,28,40.2,0.13,0.59,1,0.1,7,High,4361.04
CUST-1657,27,Non-binary,Chicago,PhD,91599,109.62,39,4275.18,3.25,2025-07-26,Beauty,28,24.6,0.11,0.79,1,0.14,8,High,6412.77
CUST-1658,43,Female,San Francisco,Master's,78590,87.61,26,2277.86,2.17,2026-01-04,Luxury,18,19.4,0.39,0.22,0,0.06,1,High,3416.79
CUST-1659,51,Non-binary,Denver,PhD,86934,105.25,14,1473.5,1.17,2025-05-23,Luxury,26,33.6,0.27,0.7,0,0.09,3,High,2210.25
CUST-1660,68,Female,Denver,Bachelor's,49915,72.52,39,2828.28,3.25,2025-11-09,Luxury,20,16.5,0.39,0.61,1,0.06,5,Medium,4242.42
CUST-1661,58,Male,Miami,Bachelor's,85964,108.95,40,4358.0,3.33,2025-10-20,Electronics,4,4.9,0.37,0.29,1,0.23,6,Medium,6537.0
CUST-1662,24,Male,San Francisco,High School,37223,58.83,1,58.83,0.08,2025-12-21,Home & Kitchen,1,0.6,0.66,0.59,0,0.21,3,High,88.24
CUST-1663,21,Male,Chicago,High School,29806,40.58,4,162.32,0.33,2025-12-09,Books,26,20.6,0.13,0.08,1,0.19,4,Medium,243.48
CUST-1664,75,Female,Portland,High School,50212,46.18,30,1385.4,2.5,2026-01-04,Luxury,16,10.3,0.14,0.63,1,0.12,5,Medium,2078.1
CUST-1665,70,Female,Denver,Bachelor's,50564,88.56,12,1062.72,1.0,2025-03-18,Luxury,8,10.5,0.51,0.43,0,0.27,3,High,1594.08
CUST-1666,67,Male,Atlanta,High School,89780,96.68,35,3383.8,2.92,2025-06-04,Electronics,17,12.3,0.16,0.23,0,0.29,4,High,5075.7
CUST-1667,62,Female,Atlanta,Bachelor's,118686,119.04,13,1547.52,1.08,2025-11-11,Books,8,9.7,0.23,0.52,0,0.05,5,Medium,2321.28
CUST-1668,28,Female,New York,PhD,45367,66.67,31,2066.77,2.58,2025-03-10,Electronics,7,10.1,0.31,0.51,0,0.07,2,High,3100.16
CUST-1669,46,Female,Austin,Bachelor's,43829,46.74,38,1776.12,3.17,2025-12-16,Books,25,25.7,0.06,0.17,1,0.16,10,Low,2664.18
CUST-1670,73,Female,Portland,Master's,83428,95.38,43,4101.34,3.58,2025-09-25,Electronics,8,8.3,0.66,0.02,0,0.03,9,Medium,6152.01
CUST-1671,53,Female,Denver,Bachelor's,49921,75.41,23,1734.43,1.92,2026-02-10,Home & Kitchen,21,20.2,0.22,0.35,1,0.13,10,Low,2601.64
CUST-1672,42,Male,Seattle,Bachelor's,85367,123.09,4,492.36,0.33,2025-10-22,Luxury,24,19.8,0.08,0.46,1,0.17,8,Medium,738.54
CUST-1673,38,Male,Denver,Bachelor's,74306,98.18,16,1570.88,1.33,2025-04-07,Apparel,27,26.3,0.11,0.7,0,0.16,6,High,2356.32
CUST-1674,74,Male,New York,High School,64520,80.13,7,560.91,0.58,2025-10-31,Apparel,26,28.7,0.09,0.74,0,0.1,10,Medium,841.36
